Campo;Contenido;Incidente;Fecha
Código del problema o de la avería;5050;2563695;2018-02-05 15:48:02
Código de causas;3115;2563695;2018-02-05 15:48:02
Clase de catálogo: Causas;F;2563695;2018-02-05 15:48:02
"Clase catálogo; problemas/errores";5;2563695;2018-02-05 15:48:02
Perfil de catálogo;3-LINTRA;2563695;2017-05-14 12:01:09
Origen del esquema de informe para avisos;3;2563695;2017-05-14 12:01:09
Fecha de fin deseada;31/12/2022;2563695;2016-12-28 21:15:14
Fecha de fin deseada;31/12/2021;2563695;2015-09-04 15:04:00
Texto breve;RETIRAR CORRAL TERM SLC VBL SNG;2563695;2015-09-01 21:50:33
Prioridad;7;2563695;2015-09-01 21:50:33
Fecha de inicio deseada;01/01/2020;2563695;2015-09-01 21:50:33
Fecha de fin deseada;31/12/2020;2563695;2015-09-01 21:50:33
Código de causas;5050;2563695;2015-09-01 21:50:33
Número de orden;000035701321;2563695;2014-11-30 14:46:38
Estatus;Orden asignada;2563695;2014-11-30 14:46:38
Prioridad;9;2563695;2014-10-05 10:44:41
Interlocutor;00010031;2563695;2014-10-05 10:44:41
Estatus;Mensaje en tratamiento;2563695;2014-10-05 10:44:41
Estatus;Mensaje abierto;2563695;2014-10-05 10:44:41
Estatus;Aviso Inicial;2563695;2014-10-04 14:02:57
Estatus;Requiere Gestión  Ambiental;2563695;2014-10-04 14:02:57
Estatus;Mensaje abierto;2563695;2014-10-04 14:02:57
Clase de catálogo: Causas;;2563427;2018-02-08 00:00:53
Número de versión;000001;2563427;2018-02-08 00:00:40
Grupo de códigos: problemas;LITRA-VA;2563427;2018-02-08 00:00:40
Grupo de códigos: causas;3LITR-EN;2563427;2018-02-08 00:00:40
Código del problema o de la avería;5050;2563427;2018-02-08 00:00:40
Código de causas;3115;2563427;2018-02-08 00:00:40
Clase de catálogo: Causas;F;2563427;2018-02-08 00:00:40
"Clase catálogo; problemas/errores";5;2563427;2018-02-08 00:00:40
Fecha de inicio deseada;07/08/2019;2563427;2017-11-25 15:56:13
Fecha de fin deseada;06/08/2023;2563427;2017-11-25 15:56:13
Perfil de catálogo;3-LINTRA;2563427;2017-05-14 12:01:48
Origen del esquema de informe para avisos;3;2563427;2017-05-14 12:01:48
Fecha de fin deseada;//;2563427;2016-09-01 22:06:25
ID objeto del puesto de trabajo;10000847;2563427;2016-06-18 18:41:10
ID objeto del puesto de trabajo;10000821;2563427;2015-11-25 09:40:33
Grupo planificador p.servicio cliente y mantenimiento;020;2563427;2015-11-25 09:40:33
Texto breve;RETIRAR VIVIEDA3 2RADAM TERM SLC VBL SNG;2563427;2015-09-03 23:57:41
Prioridad;7;2563427;2015-09-03 23:57:41
Interlocutor;00010031;2563427;2015-09-03 23:57:41
Fecha de fin deseada;07/08/2022;2563427;2015-09-03 23:57:41
Estatus;Requiere Gestión  Ambiental;2563427;2015-09-03 23:57:41
ID objeto del puesto de trabajo;10000847;2563427;2014-12-03 11:35:24
Grupo planificador p.servicio cliente y mantenimiento;080;2563427;2014-12-03 11:35:24
Número de orden;000035701327;2563427;2014-12-03 11:35:03
Estatus;Mensaje abierto;2563427;2014-12-03 11:35:03
Estatus;Mensaje en tratamiento;2563427;2014-12-03 11:35:03
Estatus;Orden asignada;2563427;2014-12-03 11:35:03
Estatus;Aviso Inicial;2563427;2014-10-09 14:39:30
Estatus;Mensaje abierto;2563427;2014-10-09 14:39:30
Fecha de fin deseada;31/12/2023;2561918;2018-12-26 16:21:58
Fecha de fin deseada;//;2561918;2018-02-05 15:48:49
Número de versión;000001;2561918;2018-02-05 15:48:39
Grupo de códigos: problemas;LITRA-VA;2561918;2018-02-05 15:48:39
Grupo de códigos: causas;3LITR-EN;2561918;2018-02-05 15:48:39
Código del problema o de la avería;5050;2561918;2018-02-05 15:48:39
Código de causas;3115;2561918;2018-02-05 15:48:39
Clase de catálogo: Causas;F;2561918;2018-02-05 15:48:39
"Clase catálogo; problemas/errores";5;2561918;2018-02-05 15:48:39
Interlocutor;00010031;2561918;2017-12-14 08:08:22
Perfil de catálogo;3-LINTRA;2561918;2017-05-14 12:04:45
Origen del esquema de informe para avisos;3;2561918;2017-05-14 12:04:45
Fecha de fin deseada;31/12/2022;2561918;2016-12-28 21:15:22
Texto breve;RETIRAR VIVIENDA3 TERM SLC VBL NG 184;2561918;2015-09-01 21:18:34
Prioridad;7;2561918;2015-09-01 21:18:34
Fecha de inicio deseada;01/01/2020;2561918;2015-09-01 21:18:34
Fecha de fin deseada;31/12/2021;2561918;2015-09-01 21:18:34
Texto breve;Reubicar vivienda DFS Zinc T2 (192B);2561918;2014-12-04 15:38:08
Número de orden;000035701328;2561918;2014-12-04 15:38:08
Estatus;Orden asignada;2561918;2014-12-04 15:38:08
Prioridad;9;2561918;2014-10-30 09:38:42
Estatus;Mensaje abierto;2561918;2014-10-30 09:38:42
Estatus;Mensaje en tratamiento;2561918;2014-10-30 09:38:42
Origen del esquema de informe para avisos;1;2561918;2014-10-24 10:53:39
Origen de datos para campo 'número de orden permanente';R;2561918;2014-10-24 10:53:39
Origen de datos para campo 'Indicador ABC';D;2561918;2014-10-24 10:53:39
Origen de datos para campo 'centro emplazamiento';R;2561918;2014-10-24 10:53:39
Origen de datos para campo 'campo de clasificación';R;2561918;2014-10-24 10:53:39
Origen de datos p. campos 'sociedad';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'Sociedad CO';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'sector';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'organización de ventas';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'orden de liquidación';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'número de sala';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'elemento PEP';R;2561918;2014-10-24 10:53:39
Origen de datos p. campo 'canal de distribución';R;2561918;2014-10-24 10:53:39
Número de equipo;000000000000124655;2561918;2014-10-24 10:53:39
Inicio de la avería (hora);10:41:16;2561918;2014-10-24 10:53:39
Inicio de la avería (fecha);24/10/2018;2561918;2014-10-24 10:53:39
Grupo de códigos: Codificación;ORIGEN;2561918;2014-10-24 10:53:39
Estatus;Requiere Gestión  Ambiental;2561918;2014-10-24 10:53:39
Codificación;0060;2561918;2014-10-24 10:53:39
Clase catálogo: Codificación;D;2561918;2014-10-24 10:53:39
Centro de coste;LMESSFEL21;2561918;2014-10-24 10:53:39
Estatus;Aviso Inicial;2561918;2014-10-24 10:41:11
Estatus;Mensaje abierto;2561918;2014-10-24 10:41:11
Fecha de fin deseada;31/12/2023;2559159;2018-12-26 16:20:46
Clase de catálogo: Causas;;2559159;2018-02-05 15:50:03
Grupo de códigos: causas;3LITR-EN;2559159;2018-02-05 15:49:52
Código de causas;3115;2559159;2018-02-05 15:49:52
Clase de catálogo: Causas;F;2559159;2018-02-05 15:49:52
Número de versión;000001;2559159;2017-12-02 11:10:18
Grupo de códigos: problemas;LITRA-VA;2559159;2017-12-02 11:10:18
Código del problema o de la avería;5050;2559159;2017-12-02 11:10:18
"Clase catálogo; problemas/errores";5;2559159;2017-12-02 11:10:18
Perfil de catálogo;3-LINTRA;2559159;2017-05-14 12:07:00
Origen del esquema de informe para avisos;3;2559159;2017-05-14 12:07:00
Fecha de fin deseada;31/12/2022;2559159;2016-12-28 21:15:41
Fecha de fin deseada;31/12/2021;2559159;2016-01-10 15:06:00
Fecha de fin deseada;02/08/2020;2559159;2015-09-04 01:17:38
Prioridad;7;2559159;2015-09-03 12:14:25
Hora de inicio deseada;12:14:25;2559159;2015-09-03 12:14:25
Hora de fin deseada;12:14:25;2559159;2015-09-03 12:14:25
Fecha de inicio deseada;03/09/2019;2559159;2015-09-03 12:14:25
Fecha de fin deseada;02/08/2025;2559159;2015-09-03 12:14:25
Texto breve;RETIRAR CERRAMIENTO TERM SLC VBL SNG;2559159;2015-09-01 21:51:33
Fecha de fin deseada;30/12/2019;2559159;2015-09-01 21:51:33
Código de causas;5050;2559159;2015-09-01 21:51:33
Número de orden;000035701421;2559159;2015-06-18 15:55:53
Estatus;Orden asignada;2559159;2015-06-18 15:55:53
Prioridad;9;2559159;2015-02-07 11:03:45
Estatus;Mensaje en tratamiento;2559159;2015-02-07 11:03:45
Estatus;Mensaje abierto;2559159;2015-02-07 11:03:45
Estatus;Solicitud de Corrección;2559159;2015-02-06 11:37:26
Estatus;Solicitud de Corrección;2559159;2014-12-13 13:11:41
Estatus;Aviso Inicial;2559159;2014-12-12 11:40:04
Estatus;Requiere Gestión  Ambiental;2559159;2014-12-12 11:40:04
Estatus;Mensaje abierto;2559159;2014-12-12 11:40:04
Número de versión;000001;2557538;2019-06-25 21:03:51
Grupo de códigos: problemas;LITRA-VA;2557538;2019-06-25 21:03:51
Código del problema o de la avería;5050;2557538;2019-06-25 21:03:51
"Clase catálogo; problemas/errores";5;2557538;2019-06-25 21:03:51
Fecha de fin deseada;31/12/2024;2557538;2018-12-28 10:35:19
Perfil de catálogo;3-LINTRA;2557538;2017-05-14 12:09:42
Origen del esquema de informe para avisos;3;2557538;2017-05-14 12:09:42
Estatus;Requiere Gestión  Ambiental;2557538;2017-01-08 09:59:43
Fecha de fin deseada;07/01/2023;2557538;2016-12-30 16:21:03
Estatus;Solicitud de Corrección;2557538;2016-11-10 16:57:50
Estatus;Requiere Gestión  Ambiental;2557538;2016-11-10 16:57:50
Texto breve;Reubicar Pozo FFS ,T355;2557538;2015-09-20 11:12:20
Texto breve;Reubicar Pozo T355;2557538;2015-09-20 10:22:41
Fecha de inicio deseada;09/01/2019;2557538;2015-09-20 10:22:41
Fecha de fin deseada;07/01/2021;2557538;2015-09-20 10:22:41
Estatus;Aviso Inicial;2557538;2015-09-20 10:22:41
Estatus;Planeación;2557538;2015-09-20 10:22:41
Estatus;Requiere Análisis;2557538;2015-09-20 09:09:02
Estatus;Gestión Equipos Especializ DGM;2557538;2015-09-10 14:37:40
Interlocutor;00010031;2557538;2015-07-10 21:11:56
Interlocutor;00001900;2557538;2015-07-10 21:11:00
ID objeto del puesto de trabajo;10000847;2557538;2015-07-10 21:11:00
Grupo planificador p.servicio cliente y mantenimiento;080;2557538;2015-07-10 21:11:00
Fecha de inicio deseada;26/07/2021;2557538;2015-07-10 21:11:00
Fecha de fin deseada;26/07/2021;2557538;2015-07-10 21:11:00
Número de orden;000035701374;2557538;2015-03-22 09:47:40
Estatus;Orden asignada;2557538;2015-03-22 09:47:40
Interlocutor;00003849;2557538;2015-02-07 10:50:11
Prioridad;9;2557538;2015-01-15 14:46:56
Estatus;Mensaje abierto;2557538;2015-01-15 14:46:56
Estatus;Mensaje en tratamiento;2557538;2015-01-15 14:46:56
Inicio de la avería (hora);09:18:13;2557538;2015-01-09 09:19:00
Inicio de la avería (fecha);09/01/2019;2557538;2015-01-09 09:19:00
Fecha de inicio deseada;26/07/2019;2557538;2015-01-09 09:19:00
Fecha de fin deseada;26/07/2019;2557538;2015-01-09 09:19:00
Estatus;Aviso Inicial;2557538;2015-01-08 15:28:52
Estatus;Requiere Gestión  Ambiental;2557538;2015-01-08 15:28:52
Estatus;Mensaje abierto;2557538;2015-01-08 15:28:52
Número de versión;000001;2557534;2019-06-25 21:04:27
Grupo de códigos: problemas;LITRA-VA;2557534;2019-06-25 21:04:27
Código del problema o de la avería;5050;2557534;2019-06-25 21:04:27
"Clase catálogo; problemas/errores";5;2557534;2019-06-25 21:04:27
Fecha de fin deseada;31/12/2024;2557534;2018-12-28 10:36:46
Perfil de catálogo;3-LINTRA;2557534;2017-05-14 12:09:57
Origen del esquema de informe para avisos;3;2557534;2017-05-14 12:09:57
Estatus;Requiere Gestión  Ambiental;2557534;2017-01-08 10:00:52
Fecha de fin deseada;07/01/2023;2557534;2016-12-30 16:21:10
Estatus;Solicitud de Corrección;2557534;2016-11-10 16:57:33
Estatus;Requiere Gestión  Ambiental;2557534;2016-11-10 16:57:33
Texto breve;Reubicar Pozo DFS , T369;2557534;2015-09-20 11:11:32
Fecha de inicio deseada;09/01/2019;2557534;2015-09-20 10:10:13
Fecha de fin deseada;07/01/2021;2557534;2015-09-20 10:10:13
Estatus;Programación;2557534;2015-09-20 10:10:13
Estatus;Aviso Inicial;2557534;2015-09-20 10:10:13
Estatus;Planeación;2557534;2015-09-20 10:10:13
Estatus;Requiere Análisis;2557534;2015-09-20 10:10:13
Estatus;Gestión Equipos Especializ DGM;2557534;2015-09-10 14:36:54
Interlocutor;00010031;2557534;2015-07-10 21:11:45
ID objeto del puesto de trabajo;10000847;2557534;2015-07-10 21:11:45
Grupo planificador p.servicio cliente y mantenimiento;080;2557534;2015-07-10 21:11:45
Fecha de inicio deseada;24/07/2021;2557534;2015-07-10 21:11:45
Fecha de fin deseada;24/07/2021;2557534;2015-07-10 21:11:45
Número de orden;000035701375;2557534;2015-03-22 09:48:47
Estatus;Orden asignada;2557534;2015-03-22 09:48:47
Interlocutor;00003849;2557534;2015-02-07 10:50:38
Prioridad;9;2557534;2015-01-15 14:27:21
Estatus;Mensaje en tratamiento;2557534;2015-01-15 14:27:21
Estatus;Mensaje abierto;2557534;2015-01-15 14:27:21
Fecha de inicio deseada;24/07/2019;2557534;2015-01-09 09:28:21
Fecha de fin deseada;24/07/2019;2557534;2015-01-09 09:28:21
Estatus;Aviso Inicial;2557534;2015-01-08 15:42:47
Estatus;Requiere Gestión  Ambiental;2557534;2015-01-08 15:42:47
Estatus;Mensaje abierto;2557534;2015-01-08 15:42:47
Fecha de fin deseada;31/12/2023;2556082;2018-12-26 16:17:05
Clase de catálogo: Causas;;2556082;2018-02-05 15:54:03
Número de versión;000001;2556082;2018-02-05 15:53:55
Grupo de códigos: problemas;LITRA-VA;2556082;2018-02-05 15:53:55
Grupo de códigos: causas;3LITR-EN;2556082;2018-02-05 15:53:55
Código del problema o de la avería;5050;2556082;2018-02-05 15:53:55
Código de causas;3115;2556082;2018-02-05 15:53:55
Clase de catálogo: Causas;F;2556082;2018-02-05 15:53:55
"Clase catálogo; problemas/errores";5;2556082;2018-02-05 15:53:55
Interlocutor;00010031;2556082;2017-12-14 08:08:28
Perfil de catálogo;3-LINTRA;2556082;2017-05-14 12:10:11
Origen del esquema de informe para avisos;3;2556082;2017-05-14 12:10:11
Texto breve;RETIRAR VIVI3 CORR SECA TERM SLC VBL SNG;2556082;2015-10-07 14:35:33
Texto breve;Reubicar construcciones varias DFS T305;2556082;2015-09-20 11:18:43
Texto breve;REUBICAR VIVIENDA3 OTROS TERM SLC VBL;2556082;2015-09-10 14:52:45
Fecha de fin deseada;31/12/2022;2556082;2015-09-04 15:20:56
Texto breve;RETIRAR VIVIENDA3 OTROS TERM SLC VBL SNG;2556082;2015-09-01 15:01:49
Prioridad;7;2556082;2015-09-01 15:01:49
Número de orden;000035701557;2556082;2015-09-01 15:01:49
Fecha de inicio deseada;01/01/2020;2556082;2015-09-01 15:01:49
Fecha de fin deseada;31/12/2020;2556082;2015-09-01 15:01:49
Estatus;Orden asignada;2556082;2015-09-01 15:01:49
Código de causas;5050;2556082;2015-09-01 15:01:49
Prioridad;9;2556082;2015-01-17 10:11:12
Estatus;Mensaje en tratamiento;2556082;2015-01-17 10:11:12
Estatus;Mensaje abierto;2556082;2015-01-17 10:11:12
Estatus;Mensaje abierto;2556082;2015-01-17 09:05:32
Estatus;Aviso Inicial;2556082;2015-01-17 09:05:32
Estatus;Requiere Gestión  Ambiental;2556082;2015-01-17 09:05:32
Estatus;Actividad en Plan de Trabajo;2556082;2015-01-17 09:05:32
Fecha de fin deseada;29/12/2023;2556077;2019-05-03 12:19:12
Fecha de fin deseada;30/04/2023;2556077;2018-12-15 12:03:55
Número de versión;000001;2556077;2017-12-14 10:38:57
Número de orden;000035702312;2556077;2017-12-14 10:38:57
Grupo de códigos: problemas;LITRA-VA;2556077;2017-12-14 10:38:57
Grupo de códigos: partes del objeto;LITRA-VA;2556077;2017-12-14 10:38:57
Estatus;Orden asignada;2556077;2017-12-14 10:38:57
Código del problema o de la avería;5050;2556077;2017-12-14 10:38:57
"Clase catálogo; problemas/errores";5;2556077;2017-12-14 10:38:57
Número de orden;;2556077;2017-08-24 17:09:30
Estatus;Orden asignada;2556077;2017-08-24 17:09:30
Perfil de catálogo;3-LINTRA;2556077;2017-05-14 12:10:21
Origen del esquema de informe para avisos;3;2556077;2017-05-14 12:10:21
Fecha de fin deseada;31/10/2022;2556077;2016-12-30 17:37:23
Texto breve;Reubicar pozo DFS ,T329;2556077;2015-09-20 11:11:04
Estatus;Aviso Inicial;2556077;2015-09-20 10:46:28
Estatus;Planeación;2556077;2015-09-20 10:46:28
Estatus;Requiere Análisis;2556077;2015-09-20 10:46:08
Texto breve;Reubicar pozo T329;2556077;2015-09-20 09:07:25
Interlocutor;00010031;2556077;2015-09-10 14:35:51
Texto breve;Reubicar lpozo T329;2556077;2015-09-10 14:34:14
Estatus;Gestión Equipos Especializ DGM;2556077;2015-09-10 14:34:14
ID objeto del puesto de trabajo;10000847;2556077;2015-07-10 12:43:39
Grupo planificador p.servicio cliente y mantenimiento;080;2556077;2015-07-10 12:43:39
Fecha de inicio deseada;01/10/2021;2556077;2015-07-10 12:43:39
Fecha de fin deseada;31/10/2021;2556077;2015-07-10 12:43:39
Número de orden;000035412497;2556077;2015-06-26 10:17:12
Fecha de inicio deseada;01/10/2020;2556077;2015-06-26 10:17:12
Fecha de fin deseada;31/10/2020;2556077;2015-06-26 10:17:12
Estatus;Orden asignada;2556077;2015-06-26 10:17:12
Prioridad;9;2556077;2015-01-17 09:51:50
Estatus;Mensaje abierto;2556077;2015-01-17 09:51:50
Estatus;Mensaje en tratamiento;2556077;2015-01-17 09:51:50
Estatus;Aviso Inicial;2556077;2015-01-17 09:38:07
Estatus;Requiere Gestión  Ambiental;2556077;2015-01-17 09:38:07
Estatus;Mensaje abierto;2556077;2015-01-17 09:38:07
Fecha de fin deseada;30/09/2023;2549734;2018-12-20 15:47:53
Fecha de fin deseada;//;2549734;2018-02-05 08:38:14
Número de versión;000001;2549734;2018-02-05 08:38:04
Grupo de códigos: problemas;LITRA-VA;2549734;2018-02-05 08:38:04
Grupo de códigos: causas;3LITR-EN;2549734;2018-02-05 08:38:04
Código del problema o de la avería;5050;2549734;2018-02-05 08:38:04
Código de causas;3115;2549734;2018-02-05 08:38:04
Clase de catálogo: Causas;F;2549734;2018-02-05 08:38:04
"Clase catálogo; problemas/errores";5;2549734;2018-02-05 08:38:04
Número de orden;000035702363;2549734;2018-02-05 08:37:39
Estatus;Orden asignada;2549734;2018-02-05 08:37:39
Perfil de catálogo;3-LINTRA;2549734;2017-05-14 12:17:00
Origen del esquema de informe para avisos;3;2549734;2017-05-14 12:17:00
Fecha de fin deseada;30/11/2022;2549734;2016-12-21 09:37:01
Estatus;COVID 19;2549734;2016-06-04 19:32:55
Número de orden;;2549734;2016-05-04 17:48:29
Estatus;Orden asignada;2549734;2016-05-04 17:48:29
Interlocutor;00010031;2549734;2016-05-04 15:45:42
ID objeto del puesto de trabajo;10000847;2549734;2016-05-04 15:45:42
Fecha de inicio deseada;01/12/2020;2549734;2016-04-07 22:54:27
Fecha de fin deseada;31/12/2020;2549734;2016-04-07 22:54:27
Fecha de fin deseada;31/12/2021;2549734;2016-01-10 15:06:36
Fecha de inicio deseada;01/08/2020;2549734;2015-12-26 09:50:23
Fecha de fin deseada;31/08/2020;2549734;2015-12-26 09:50:23
Texto breve;RETIRAR VIVI3 2RAMA TERM SLC VBL SNG;2549734;2015-09-05 22:58:23
Estatus;Requiere Gestión  Ambiental;2549734;2015-09-05 22:58:23
Texto breve;RETIRAR VIVIENDA3 2RAMA TERM SLC VBL SNG;2549734;2015-09-03 12:11:20
Prioridad;7;2549734;2015-09-03 12:11:20
Fecha de inicio deseada;01/01/2020;2549734;2015-09-03 12:11:20
Fecha de fin deseada;31/01/2020;2549734;2015-09-03 12:11:20
Número de orden;000035412636;2549734;2015-06-26 16:21:08
Hora de inicio deseada;08:00:00;2549734;2015-06-26 16:21:08
Hora de fin deseada;17:00:00;2549734;2015-06-26 16:21:08
Fecha de inicio deseada;01/01/2022;2549734;2015-06-26 16:21:08
Fecha de fin deseada;31/01/2022;2549734;2015-06-26 16:21:08
Estatus;Orden asignada;2549734;2015-06-26 16:21:08
Fecha de inicio deseada;30/01/2022;2549734;2015-06-18 16:02:18
Fecha de fin deseada;30/01/2022;2549734;2015-06-18 16:02:18
Estatus;Mensaje abierto;2549734;2015-05-09 17:14:12
Estatus;Mensaje en tratamiento;2549734;2015-05-09 17:14:12
Estatus;Aviso Inicial;2549734;2015-04-09 11:20:06
Estatus;Mensaje abierto;2549734;2015-04-09 11:20:06
Parte del objeto;9930;2531488;2019-06-26 15:04:42
Clase de catálogo: Causas;;2531488;2018-02-06 15:50:37
Grupo de códigos: causas;3LITR-EN;2531488;2018-02-06 15:50:27
Código de causas;3115;2531488;2018-02-06 15:50:27
Clase de catálogo: Causas;F;2531488;2018-02-06 15:50:27
Fecha de fin deseada;30/05/2023;2531488;2017-11-30 09:32:47
Número de versión;000001;2531488;2017-09-23 11:56:23
Grupo de códigos: problemas;LITRA-VA;2531488;2017-09-23 11:56:23
Código del problema o de la avería;5050;2531488;2017-09-23 11:56:23
"Clase catálogo; problemas/errores";5;2531488;2017-09-23 11:56:23
